tier,portal,content_type,target_table,file_path,id,field,issue_type,severity,import_impact,ui_impact,pilot_impact,recommended_action,current_value_sample,notes
A,language,resources,language_resources,language-resource-cambridge-dictionary.json,language-resource-cambridge-dictionary,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-cambridge-dictionary.json,language-resource-cambridge-dictionary,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-cambridge-dictionary.json,language-resource-cambridge-dictionary,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-coursera-english.json,language-resource-coursera-english,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-coursera-english.json,language-resource-coursera-english,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-coursera-english.json,language-resource-coursera-english,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-duolingo.json,language-resource-duolingo,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-duolingo.json,language-resource-duolingo,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-duolingo.json,language-resource-duolingo,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-elllo.json,language-resource-elllo,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-elllo.json,language-resource-elllo,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-elllo.json,language-resource-elllo,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-english-club.json,language-resource-english-club,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-english-club.json,language-resource-english-club,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-english-club.json,language-resource-english-club,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-engvid.json,language-resource-engvid,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-engvid.json,language-resource-engvid,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-engvid.json,language-resource-engvid,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-esl-lab.json,language-resource-esl-lab,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-esl-lab.json,language-resource-esl-lab,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-esl-lab.json,language-resource-esl-lab,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-grammarly.json,language-resource-grammarly,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-grammarly.json,language-resource-grammarly,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-grammarly.json,language-resource-grammarly,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-memrise.json,language-resource-memrise,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-memrise.json,language-resource-memrise,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-memrise.json,language-resource-memrise,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-oxford-learners-dictionaries.json,language-resource-oxford-learners-dictionaries,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-oxford-learners-dictionaries.json,language-resource-oxford-learners-dictionaries,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-oxford-learners-dictionaries.json,language-resource-oxford-learners-dictionaries,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-quizlet.json,language-resource-quizlet,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-quizlet.json,language-resource-quizlet,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-quizlet.json,language-resource-quizlet,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-rachel-english.json,language-resource-rachel-english,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-rachel-english.json,language-resource-rachel-english,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-rachel-english.json,language-resource-rachel-english,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-1.json,language-resource-resource-1,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-1.json,language-resource-resource-1,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-10.json,language-resource-resource-10,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-10.json,language-resource-resource-10,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-2.json,language-resource-resource-2,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-2.json,language-resource-resource-2,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-3.json,language-resource-resource-3,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-3.json,language-resource-resource-3,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-4.json,language-resource-resource-4,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-4.json,language-resource-resource-4,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-5.json,language-resource-resource-5,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-5.json,language-resource-resource-5,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-6.json,language-resource-resource-6,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-6.json,language-resource-resource-6,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-7.json,language-resource-resource-7,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-7.json,language-resource-resource-7,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-8.json,language-resource-resource-8,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-8.json,language-resource-resource-8,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-9.json,language-resource-resource-9,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-resource-9.json,language-resource-resource-9,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-talk-english.json,language-resource-talk-english,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-talk-english.json,language-resource-talk-english,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-talk-english.json,language-resource-talk-english,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-ted-talks.json,language-resource-ted-talks,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-ted-talks.json,language-resource-ted-talks,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-ted-talks.json,language-resource-ted-talks,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,language,resources,language_resources,language-resource-voa-learning-english.json,language-resource-voa-learning-english,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,language,resources,language_resources,language-resource-voa-learning-english.json,language-resource-voa-learning-english,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,language,resources,language_resources,language-resource-voa-learning-english.json,language-resource-voa-learning-english,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
